original_poem,translated_poem,translated_by_TA,src_lang,tgt_lang
"until sweet isabella’s untouch’d cheek
fell sick within the rose’s just domain,
fell thin as a young mother’s, who doth seek
by every lull to cool her infant’s pain:
«how ill she is,» said he, «i may not speak,
«and yet i will, and tell my love all plain:
«if looks speak love-laws, i will drink her tears,
«and at the least ’twill startle off her cares.»","si bien que les joues de la charmante isabelle privées de baisers
pâlirent tout comme le feraient les roses;
devinrent aussi maigres que celles d'une jeune mère, qui cherche
par quelque chant berceur à calmer la douleur de son enfant:
«comme elle souffre» se dit-il, «je ne peux parler,
et cependant je le veux, je lui déclarerai tout mon amour:
si ses yeux expriment qu'il l'a vaincue, je boirai ses larmes,
et du moins ses tourments cesseront.»","until sweet isabella’s untouched cheek
a été malade dans le domaine juste de la rose,
a été mince comme une jeune mère, qui cherche
par chaque pause pour rafraîchir la douleur de son bébé :
« qu'elle est malade, » a-t-il dit, « je ne peux pas parler,
«et pourtant je vais, et je vais dire mon amour tout clair :
«Si elle parle des lois de l'amour, j'éprouverai ses larmes,
«et au moins ne saura s’inquiéter de ses préoccupations.»",en_XX,fr_XX
"so said he one fair morning, and all day
his heart beat awfully against his side;
and to his heart he inwardly did pray
for power to speak; but still the ruddy tide
stifled his voice, and puls’d resolve away -
fever’d his high conceit of such a bride,
yet brought him to the meekness of a child:
alas! when passion is both meek and wild!","ainsi pensait-il en une radieuse matinée, et tout le jour
son cœur battait à se rompre contre sa poitrine:
et au dedans de lui il suppliait son cœur de lui donner
le courage de parler; mais toujours son sang se figeait,
etouffait sa voix, et chassait sa résolution—
exaltait l'idée qu'il se faisait d'une telle fiancée,
lui donnait même la douce humilité d'un enfant:
hélas! la passion au contraire est à la fois douce et sauvage!","Ainsi a-t-il dit une belle matinée, et tout le jour
Son coeur batte terriblement contre son côté;
et il s'est entretenu dans son cœur et s'est prié.
pour le pouvoir de parler; mais encore la marée rude
sa voix s’affaiblit, et le pulse s’éloignait -
Il se plaignait de ce qu’il pensait d’une telle mariée.
Mais il l'a amené à la douceur d'un enfant.
hélas! quand la passion est à la fois douce et sauvage!",en_XX,fr_XX
"so once more he had wak’d and anguished
a dreary night of love and misery,
if isabel’s quick eye had not been wed
to every symbol on his forehead high;
she saw it waxing very pale and dead,
and straight all flush’d; so, lisped tenderly,
«lorenzo!» - here she ceas’d her timid quest,
but in her tone and look he read the rest.","ainsi, une fois de plus, il aurait passé dans l'angoisse et l'insomnie
une terrible nuit d'amour et de misère,
si les yeux vifs d'isabelle n'avaient été fiancés
avec chaque pensée reflétée sur son front;
elle le vit couleur de cire et pâle comme un mort,
puis soudain tout rougissant; aussi murmura-t-elle tendrement:
«lorenzo!»—là elle interrompit sa timide requête,
mais dans son ton et son regard il devina le reste.","alors il s’est réveillé une fois de plus et s’est ennuyé
une nuit triste d'amour et de souffrance,
si l’œil rapide d’Isabel n’avait pas été marié
à chaque symbole sur sa tête haute;
Elle l'a vu s'éclairer très pâle et mort,
et tout à l’échelon étroit; ainsi, couchée doucement,
«lorenzo!» - c’est là qu’elle cesse sa timide quête,
mais dans son ton et son regard il lit le reste.",en_XX,fr_XX
"«o isabella, i can half perceive
«that i may speak my grief into thine ear;
«if thou didst ever any thing believe,
«believe how i love thee, believe how near
«my soul is to its doom: i would not grieve
«thy hand by unwelcome pressing, would not fear
«thine eyes by gazing; but i cannot live
«another night, and not my passion shrive.","«o isabelle, je m'aperçois à demi
que je peux confier ma souffrance à ton oreille;
si jamais tu peux croire à quelque chose,
crois à mon amour, crois que mon cœur
est près de s'arrêter: je ne voudrais pas t'irriter
en pressant ta main malgré toi, ni blesser
tes yeux en les fixant; mais je ne peux vivre
une nuit de plus sans t'avouer ma passion.","«O isabella, je peux la moitié percevoir
« que je fasse part de ma tristesse à ton oreille;
«Si tu croyais quelque chose,
« croyez à la façon dont je vous ai aimé, croyez à la proximité
« mon âme est à sa mort : je ne me souviendrai pas
« sa main par la pression indésirable, ne craignait pas
« ses yeux en regardant; mais je ne peux vivre
«une autre nuit, et pas ma passion s'écroît.",en_XX,fr_XX
"«love! thou art leading me from wintry cold,
«lady! thou leadest me to summer clime,
«and i must taste the blossoms that unfold
«in its ripe warmth this gracious morning time.»
so said, his erewhile timid lips grew bold,
and poesied with hers in dewy rhyme:
great bliss was with them, and great happiness
grew, like a lusty flower in june’s caress.","«amour! tu me délivres de l'hiver glacial,
jeune fille! tu me mènes vers la chaleur de l'été,
il me faut donc goûter la floraison qui s'épanouit
dans la chaude maturité de ce gracieux matin.»
il dit, et ses lèvres timides tout à l'heure, s'enhardirent,
un baiser chanta poétiquement, humide de rosée:
une grande béatitude, une extase s'éleva en eux,
telle une fleur de volupté sous la caresse de juin.","«L'amour! Tu m'as conduit de l'hiver froid,
«Madame! Tu m'as conduit à l'été clime,
«et je dois goûter les fleurs qui se débouchent
«dans sa chaleur mûre ce matin gracieux.»
Ainsi dit, ses lèvres timides auparavant sont devenues audacieuses,
et poésié avec ses dans la rime de dewy :
Un grand bonheur était avec eux, et un grand bonheur.
a grandi comme une fleur luxuriante dans la caresse du mois de juin.",en_XX,fr_XX
"parting they seem’d to tread upon the air,
twin roses by the zephyr blown apart
only to meet again more close, and share
the inward fragrance of each other’s heart.
she, to her chamber gone, a ditty fair
sang, of delicious love and honey’d dart;
he with light steps went up a western hill,
and bade the sun farewell, and joy’d his fill.","en se quittant, ils semblaient marcher dans les airs,
roses jumelles momentanément séparées par le zéphir
pour se retrouver plus unies et partager
le ravissement parfumé de leur deux cœurs.
elle, rentrée dans sa chambre entonna un hymne
a la gloire du délicieux amour et de sa flèche aussi douce que le miel;
lui, allègrement gravit la colline vers le couchant,
et salua le soleil d'un adieu, le cœur comblé de joie.","qui semblent se déplacer dans l’air,
deux roses par le zephyr blown apart
seulement pour se rencontrer de nouveau plus près, et partager
la fragrance intérieure du cœur de l’autre.
Elle, à sa chambre, a quitté, une foire du ditty
sang, de l’amour délicieux et de l’herbe;
Il a fait des marches légères sur une colline occidentale,
et a saluté le soleil, et a rejoint son plein.",en_XX,fr_XX
"all close they met again, before the dusk
had taken from the stars its pleasant veil,
all close they met, all eves, before the dusk
had taken from the stars its pleasant veil,
close in a bower of hyacinth and musk,
unknown of any, free from whispering tale.
ah! better had it been for ever so,
than idle ears should pleasure in their woe.","de très près il se réunirent encore avant que le crépuscule
eût, devant les étoiles, enlevé son voile complaisant,
de très près ils se réunirent chaque soir, avant que le crépuscule
eût devant les étoiles, enlevé son voile complaisant,
secrètement dans un berceau d'hyacinthe et de musc,
inconnu de tous, à l'abri des bavardages.
ah! plût au ciel qu'il en eût toujours été ainsi,
et que des oreilles oisives n'aient pas trouvé plaisir à leurs infortunes","tous proches ils se sont rencontrés de nouveau, avant l'aube
a retiré des étoiles son veil agréable,
tout près qu'ils se sont rencontrés, toutes les éves, avant la tombée du jour
a retiré des étoiles son veil agréable,
à proximité d'un puits d'hyacinth et de musque,
inconnu de n'importe quel, libres de murmurer des histoires.
ah! mieux que cela n'ait jamais été,
que les oreilles défectueuses puissent se réjouir de leur souffrance.",en_XX,fr_XX
"were they unhappy then? - it cannot be -
too many tears for lovers have been shed,
too many sighs give we to them in fee,
too much of pity after they are dead,
too many doleful stories do we see,
whose matter in bright gold were best be read;
except in such a page where theseus’ spouse
over the pathless waves towards him bows.","furent-ils malheureux alors?—cela ne peut être—
trop de larmes ont été versées sur les amants,
trop de soupirs furent poussés en leur faveur,
trop de pitié leur fut accordée après leur mort,
trop d'histoires douloureuses lisons-nous
dont le thème serait mieux traduit en or resplendissant;
excepté dans la page sublime où l'épouse de thésée
sur les vagues sans traces[1] se pencha pour le voir.","Ils étaient alors mécontents? - il ne peut être -
trop de larmes ont été portées pour les amoureux,
trop de sighs nous leur donnent en redevance,
trop de pitié après leur mort,
trop de tristes histoires que nous voyons,
dont les objets en or jaunâtre étaient les plus faciles à lire;
sauf dans une page où l’époux ou conjoint
sur les ondes sans chemin vers lui des ailes.",en_XX,fr_XX
"but, for the general award of love,
the little sweet doth kill much bitterness;
though dido silent is in under-grove,
and isabella’s was a great distress,
though young lorenzo in warm indian clove
was not embalm’d, this truth is not the less -
even bees, the little almsmen of spring-bowers,
know there is richest juice in poison-flowers.","mais, soyons juste envers l'amour.
un peu de bonheur fait oublier beaucoup de tristesse;
didon resta silencieuse sous son bosquet,
la détresse d'isabelle fut extrême,
cependant le jeune lorenzo ne fut pas embaumé avec des épices
de l'inde torride, cette vérité est incontestable—
même les abeilles, ces petites mendiantes des berceaux printaniers
savent que la plus grande abondance de suc se trouve dans les fleurs empoisonnées.","Mais, pour le prix général de l'amour,
Le petit savour tue beaucoup de souffrance;
Bien que le dido silencieux ne soit pas en pleine croissance,
et Isabella a connu une grande détresse,
même si les jeunes lorenzo dans le clove chaud indien
n’a pas été embalm’d, cette vérité n’est pas moins -
même les abeilles, les petits bailleurs de fonds des pompiers,
savent qu'il y a le plus riche jus dans les fleurs-poison.",en_XX,fr_XX
"with her two brothers this fair lady dwelt,
enriched from ancestral merchandize,
and for them many a weary hand did swelt
in torched mines and noisy factories,
and many once proud-quiver’d loins did melt
in blood from stinging whip; - with hollow eyes
many all day in dazzling river stood,
to take the rich-ored driftings of the flood.","la mignonne amoureuse habitait avec ses deux frères
enrichis par le commerce de leurs ancêtres,
pour eux, plus d'une main lassée s'humectait de sueur
dans les mines éclairées de torches ou dans les bruyantes factoreries,
plus d'un dos frémissant d'orgueil se courbait
et saignait sous l'aiguillon du fouet; les yeux creux,
aveuglé, plus d'un passait des jours entiers dans la rivière,
pour récolter les grains d'or roulés par les flots.","Cette belle dame vivait avec ses deux frères,
riches de marchandises ancestrales,
Et pour eux, beaucoup de mains fatiguées s'élevaient.
dans les mines brûlées et les usines bruyantes,
et beaucoup d’époques, les loins fiers-quiver ont fusionné.
Dans le sang, à cause d'un coup de pouce; - avec des yeux creusés
de nombreux tout le jour dans le fleuve éblouissant,
pour prendre les dérives riches de l'inondation.",en_XX,fr_XX
"for them the ceylon diver held his breath,
and went all naked to the hungry shark;
for them his ears gush’d blood; for them in death
the seal on the cold ice with piteous bark
lay full of darts; for them alone did seethe
a thousand men in troubles wide and dark:
half-ignorant, they turn’d an easy wheel,
that set sharp racks at work, to pinch and peel.","pour eux, le plongeur de ceylan retenait sa respiration,
et s'exposait sans défense à la voracité des requins;
pour eux le sang jaillissait de ses oreilles; pour eux, mourant,
sur la froide glace, le phoque aboyait lugubrement
et gisait criblé de dards; pour eux seuls se consumaient
des milliers d'hommes en proie à des tourments innombrables:
semi-barbares, ils tournaient nonchalamment une roue.
instrument de torture qui tranchait, broyait, écorchait vif.","pour eux, le plongeur de céylon a retenu son souffle,
et s'est rendue nue au requin à la faim;
Pour eux, les oreilles de l’Éternel sont déguisées de sang, pour eux, à la mort.
le phoque sur le glace froid avec l'écorce pénible
Il s’agissait d’un exercice qui s’est déroulé à l’aide d’un appareil de balayage.
Un millier d'hommes dans des troubles vastes et sombres :
À moitié ignorés, ils tournaient sur une roue facile,
qui ont mis au travail des raquettes à pointe, pour s'enfoncer et s'élever.",en_XX,fr_XX
