original_poem,translated_poem,translated_by_marian,src_lang,tgt_lang
"recebe o capitão alegremente
o mouro, e toda a sua companhia;
dá-lhe de ricas peças um presente,
que só para este efeito já trazia;
dá-lhe conserva doce, e dá-lhe o ardente
não usado licor, que dá alegria.
tudo o mouro contente bem recebe;
e muito mais contente come e bebe.","les saluts échangés en paroles flatteuses
le commandant au cheik aussitôt fait offrir
un superbe présent d'étoffes précieuses
qu’il gardait en ce but. il fait à tous servir
les exquises douceurs et l'ardente eau-de-vie,
liqueur inusitée et qui réjouit le cœur.
le maure accepte tout, et sa suite ravie,
aux douceurs, aux boissons, fait le plus grand honneur.","Il reçoit joyeusement le capitaine.
les Maures, et toute sa troupe;
Donnez-lui un cadeau à partir de pièces riches,
uniquement à cette fin, il avait déjà;
Donne-lui la douce réserve, et donne-lui le feu.
pas d'alcool utilisé, ce qui donne de la joie.
Tous les heureux Maures reçoivent bien;
Et beaucoup plus heureux mange et boit.",pt,fr
"está a gente marítima de luso
subida pela enxárcia, de admirada,
notando o estrangeiro modo e uso,
e a linguagem tão bárbara e enleada.
também o mouro astuto está confuso,
olhando a cor, o trajo, e a forte armada;
e perguntando tudo, lhe dizia
se por ventura vinham de turquia?","les marins qu'étonnait ce spectacle bizarre,
groupés sur les hauts bancs, en repaissaient leurs yeux;
les façons de ces gens, leur langage barbare
tout les émerveillait; le maure astucieux
etait non moins surpris sans le faire paraître ;
il regardait leur teint, leurs habits inconnus,
la force des vaisseaux, et désirait connaître
s’ils étaient de turquie en droiture venus.","C'est les gens de la mer de Luso.
ascension par l'encerclement, l'admiration,
notant la manière et l'utilisation étrangères,
et la langue si barbare et sombre.
La ruse Moor est aussi confuse,
en regardant la couleur, il l'apporta, et l'armada forte;
Et lui demandant tout, je lui ai dit
Si par hasard ils venaient de Turquie?",pt,fr
"e mais lhe diz também, que ver deseja
os livros de sua lei, preceito eu fé,
para ver se conforme à sua seja,
ou se são dos de cristo, como crê.
e porque tudo note e tudo veja,
ao capitão pedia que lhe dê
mostra das fortes armas de que usavam,
quando co'os inimigos pelejavam.","il demandait à voir les livres vénérables,
de la religion sacrés et pieux gardiens,
pour juger s’ils étaient à leurs dogmes semblables,
ou si plutôt ils sont, comme il le croit, chrétiens.
el pour vérifier de secrètes alarmes,
priait le commandant qu’à ses yeux on montrât
l'arsenal des vaisseaux, et les terribles armes,
dont ils fesaienl usage aux grands jours de combat.","Et plus encore lui dit aussi, que voir des désirs
les livres de sa loi, précepte I foi,
pour voir si c'est comme ça,
ou s'ils appartiennent au Christ, comme vous le croyez.
Et parce que tout remarque et tout voit,
au capitaine que je vous ai demandé de lui donner.
montre les armes fortes qu'ils ont utilisées,
Quand les ennemis se battaient.",pt,fr
"responde o valeroso capitão
por um, que a língua escura bem sabia:
dar-te-ei, senhor ilustre, relação
de mim, da lei, das armas que trazia.
nem sou da terra, nem da geração
das gentes enojosas de turquia:
mas sou da forte europa belicosa,
busco as terras da índia tão famosa.","un portugais, versé dans l’obscure langage,
lui traduisit ces mots que gama prononçait:
sur nous, notre patrie et notre long voyage,
lu vas être, grand chef, pleinement satisfait.
nous n’appartenons point à la race méchante,
de turquie, occupant les cantons opprimés;
nous venons de l'europe, aguerrie et puissante,
et de l’inde cherchons les pays renommés.","Le brave capitaine répond.
d'une part, que la langue noire savait bien:
Je vais vous donner, monsieur illustre, relation.
de moi, de la loi, des armes qu'il portait.
Je ne suis ni de la terre, ni de la génération.
du peuple en colère de Turquie:
Mais je suis de la forte Europe belliqueuse,
Je cherche les terres de l'Inde si célèbres.",pt,fr
"a lei tenho daquele, a cujo império
obedece o visíbil e invisíbil
aquele que criou todo o hemisfério,
tudo o que sente, o todo o insensíbil;
que padeceu desonra e vitupério,
sofrendo morte injusta e insofríbil,
e que do céu à terra, enfim desceu,
por subir os mortais da terra ao céu.","«nous adorons le dieu qui lient sous son empire,
«le qui frappe la vue, ou se dérobe aux sens.
«le dieu qui donne l’être à tout ce qui respire,
«qui créa la matière et les mondes roulants.
«qui soutirant les douleurs, l'injure et la colère,
«mourut par le supplice, ainsi qu’un criminel,
«ayant daigné des cicux descendre sur la terre,
«pour nous faire monter de cette terre au ciel.","La loi que j'ai de cela, dont l'empire
obéit au visible et invisible
Celui qui a créé tout l'hémisphère,
tout ce qu'il ressent, tout ce qui est insensible;
qui ont souffert du déshonneur et de l'opprobre,
souffrant d'une mort injuste et débridée,
Et du ciel vers la terre descendit,
pour élever les mortels de la terre au ciel.",pt,fr
"deste deus-homem, alto e infinito,
os livros, que tu pedes não trazia,
que bem posso escusar trazer escrito
em papel o que na alma andar devia.
se as armas queres ver, como tens dito,
cumprido esse desejo te seria;
como amigo as verás; porque eu me obrigo,
que nunca as queiras ver como inimigo.","«de ce giande dieu fait homme, au pouvoir sans limites
«nous n avons point porté les livres avec nous ;
«pourquoi sur le papier garderions-nous inscriptes,
«des lois que dans nos cœurs nous nous rappelons tous?
«tu veux voir l'appareil des armes qu’avec gloire,
«nous employons toujours ; c’est aussi mon désir.
«vois-les, mais en ami. contre loi, j’aime à croire.
«elles ne devront point autrement nous servir","De ce dieu-homme, haut et infini,
Les livres, que tu as demandés, n'ont pas apporté,
Que je pourrais bien m'excuser d'apporter par écrit
sur papier ce qui dans l'âme devrait marcher.
Si les armes veulent voir, comme vous l'avez dit,
accomplissait ce désir pour vous;
Tu les verras comme un ami, car je me fais moi-même,
Tu ne veux jamais les voir comme des ennemis.",pt,fr
"isto dizendo, manda os diligentes
ministros amostrar as armaduras:
vêm arneses, e peitos reluzentes,
malhas finas, e lâminas seguras,
escudos de pinturas diferentes,
pelouros, espingardas de aço puras,
arcos, e sagitíferas aljavas,
partazanas agudas, chuças bravas:
as bombas vêm de fogo, e juntamente
as panelas sulfúreas, tão danosas;
porém aos de vulcano não consente
que deem fogo às bombardas temerosas;
porque o generoso ânimo e valente,
entre gentes tão poucas e medrosas,
não mostra quanto pode, e com razão,
que é fraqueza entre ovelhas ser leão.","il dit: el cent marins, comme aux jours des batailles,
de ses brillants faisceaux dépouillent l'arsenal,
on montre les harnais et les cottes de mailles,
les flexibles cuissards, les brassards de métal,
les casques reluisants, les pesantes cuirasses,
les piques d’abordage et les mousquets d’acier,
la perluisane et l’arc, les redoutables masses,
les écus à blasons, et le rond bouclier.
on apporte l’obus, les bombes meurtrières,
les projectiles pleins et de fer et de poix,
mais pourtant de vulcain, les desservants austères
des mortiers ne font point tonner les grandes voix.
il n’appartient jamais au noble et vrai courage,
quand il se trouve auprès des faibles, des petits,
de faire de sa force un pompeux étalage,
et se montrer un lion au milieu des brebis.","Ce dicton, envoie le diligent
Les ministres échantillonnent l'armure :
ils viennent avec des harnais, et des seins chatoyants,
des mailles fines et des lames de sécurité,
boucliers de différentes peintures,
fourrures, fusils en acier pur,
les arcs et les aljavas sagittaux,
Partazanes aigus, chiens courageux:
les bombes viennent du feu, et ensemble
les casseroles sulfureuses, si nocives;
mais ceux de Vulcain ne permettent pas
qui ont mis le feu aux terribles bombardiers;
Pour l'esprit généreux et vaillant,
parmi les gens si peu nombreux et effrayés,
ne montre pas combien vous pouvez, et à juste titre,
Ce qui est une faiblesse entre les moutons étant lion.",pt,fr
"porém disto, que o mouro aqui notou,
e de tudo o que viu com olho atento
um ódio certo na alma lhe ficou,
uma vontade má de pensamento.
nas mostras e no gesto o não mostrou;
mas com risonho e ledo fingimento
tratá-los brandamente determina,
até que mostrar possa o que imagina.","le maure observait tout; de son regard de flamme,
il avait parcouru tous ces nouveaux objets,
et la haine déjà se glissait dans son âme,
mais il se garde bien qu’on lise sur ses traits,
la moindre émotion. dissimulant sa rage,
a leur prêter service, il s’offre avec ardeur,
et sous un air ravi, sous un riant visage,
de ses desseins pervers, il cache la noirceur.","Mais de cela, que le Maure a remarqué ici,
Et tout ce que tu as vu avec un œil oculaire
une certaine haine dans son âme est restée,
une mauvaise volonté de pensée.
dans les spectacles et dans le geste ne l'a pas montré;
mais avec des rires et des legos
les traiter à la légère,
Jusqu'à ce que tu me montres ce que tu penses.",pt,fr
"pilotos lhe pedia o capitão,
por quem pudesse à índia ser levado;
diz-lhe que o largo prémio levarão
do trabalho que nisso for tomado.
promete-lhos o mouro, com tenção
de peito venenoso, e tão danado,
que a morte, se pudesse, neste dia,
em lugar de pilotos lhe daria.","ce que voulait surtout l’illustre capitaine,
c’était qu’ils fissent choix d'un bon pilote cnlr'eux
pour le guider vers l’inde; il promet que sa peine
sera récompensée au delà de ses vœux.
le maure accède à tout: mais dans le but damnablc
de les sacrifier, el de leur faire tort,
el désirerait bien si c’était praticable,
leur envoyer au lieu d'un pilote... la mort.","Les pilotes ont demandé au capitaine,
par qui l'Injun pourrait être enlevé;
Dites-lui que le grand prix va prendre
du travail qui en a été retiré.
Promets-leur les Maures, avec soin
avec des seins empoisonnés, et si damnés,
que la mort, si elle le pouvait, en ce jour,
Au lieu des pilotes, je te le donnerais.",pt,fr
"tamanho o ódio foi, e a má vontade,
que aos estrangeiros súbito tomou,
sabendo ser sequazes da verdade,
que o filho de david nos ensinou.
ó segredos daquela eternidade,
a quem juízo algum nunca alcançou!
que nunca falte um pérfido inimigo
aqueles de quem foste tanto amigo!","tant son courroux fut grand quand de la race abjecte
il sut que ces guerriers ne suivaient point les loix,
et qu’ils fesaient partie de la célèbre secte,
que le fils de david nous légua sur sa croix.
enigme impénétrable à l’humaine sagesse,
dont le mot est encore un secret aujourd’hui,
qu un perfide ennemi s’acharnera sans cesse,
sur ceux que dieu protège et dont il est l'appui !","""Taille la haine était, et la mauvaise volonté,
qu'il a soudain pris aux étrangers,
sachant qu'ils sont des séquestres de la vérité,
Le fils de David nous a appris.
O secrets de cette éternité,
À qui aucun jugement n'a jamais été porté!
qui ne manque jamais d'un ennemi perfide
Ceux dont tu as été un tel ami!",pt,fr
"partiu-se disto enfim co'a companhia,
das naus o falso mouro despedido,
com enganosa e grande cortesia,
com gesto ledo a todos, e fingido.
cortaram os batéis a curta via
das águas de netuno, e recebido
na terra do obsequente ajuntamento
se foi o mouro ao cógnito aposento.","le traître maure enfin termine sa visite;
il part avec ses gens; ses adieux animés,
ses protestations, sa ferveur hypocrite,
baissent en sa faveur tous les esprits charmés.
les canots ont bientôt des ondes de neptune,
franchi le court trajet. le cheik à son retour
du peuple curieux est reçu sur la dune,
mais sans proférer mot, il gagne son séjour.","Il a finalement rompu avec l'entreprise,
Du nauséeux que le faux-amour a tiré,
avec la tromperie et la grande courtoisie,
avec un geste lu à tous, et falsifié.
Ils ont coupé les chauves-souris par le court chemin
des eaux du nectar et reçues
dans le pays du rassemblement obsédant
Si le Moor est allé à la salle de cognition.",pt,fr
"do claro assento etéreo o grão tebano,
que da paternal coxa foi nascido,
olhando o ajuntamento lusitano
ao mouro ser molesto e avorrecido,
no pensamento cuida um falso engano,
com que seja de todo destruído.
e enquanto isto só na alma imaginava,
consigo estas palavras praticava:
está do fado já determinado,
que tamanhas vitórias, tão famosas,
hajam os portugueses alcançado
das indianas gentes belicosas.
e eu só, filho do padre sublimado,
com tantas qualidades generosas,
hei de sofrer que o fado favoreça
outrem, por quem meu nome se escureça?","le thebain immortel qui reçut la lumière
en sortant d'une cuisse, ayant du haut des cieux
vu que des portugais l’entreprise guerrière,
excitait le courroux du païen odieux,
imagine aussitôt quelle serait la voie,
de mettre sa malice et sa haine à profil,
et tandis que sans honte il est ainsi la proie
d'envieuses passions, en lui-même il se dit:
«il paraît que le sort en son caprice ordonne,
«que ces fiers lusitains, partout victorieux,
« imposeront leur joug, et la loi de bellone
«sur les peuples de l'inde aguerris et nombreux.
«et moi, fils d un père, entre les dieux auguste,
«qui de litres si grands puis me glorifier,
«tranquille, je verrais que le destin injuste
«elevé un nouveau nom qui doit m’humilier.","Depuis le siège éthéré clair le grain de Tébanite,
que de la cuisse paternelle est née,
en regardant le rassemblement lusitanien
au lendemain pour être troublé et troublé,
dans la pensée prend soin d'une fausse erreur,
qu'il est complètement détruit.
Et alors que cela seulement dans l'âme imaginé,
avec ces mots, j'ai pratiqué:
est de la mode déjà déterminée,
de telles victoires, si célèbres,
il y a les Portugais rejoints
du peuple indien en guerre.
et moi seul, fils du sublime prêtre,
avec tant de qualités généreuses,
Je vais souffrir les faveurs du fado
Par qui mon nom est-il obscurci?",pt,fr
